topic_id,topic_name,metadata,property_id,equipment_id,unit,kind,dis
108776,Floor_02/DEV37163_OAVAV_1_03/CO2Setpoint,"{""units"": ""partsPerMillion"", ""type"": ""float"", ""tz"": """"}",b470b97b-4ea7-481c-97b7-22a81a219587,,partsPerMillion,float,DEV37163_OAVAV_1_03/CO2Setpoint
108777,Floor_02/DEV37163_OAVAV_1_03/SupAirDmpr,"{""units"": ""percent"", ""type"": ""float"", ""tz"": """"}",b470b97b-4ea7-481c-97b7-22a81a219587,,percent,float,DEV37163_OAVAV_1_03/SupAirDmpr
108780,Floor_02/DEV37163_OAVAV_1_03/VAV Actuator Command,"{""units"": ""percent"", ""type"": ""float"", ""tz"": """"}",b470b97b-4ea7-481c-97b7-22a81a219587,,percent,float,DEV37163_OAVAV_1_03/VAV Actuator Command
108781,Floor_02/DEV37163_OAVAV_1_03/VAV Actuator Position,"{""units"": ""percent"", ""type"": ""float"", ""tz"": """"}",b470b97b-4ea7-481c-97b7-22a81a219587,,percent,float,DEV37163_OAVAV_1_03/VAV Actuator Position
108782,Floor_02/DEV37163_OAVAV_1_03/VAV Differential Pressure,"{""units"": ""inchesOfWater"", ""type"": ""float"", ""tz"": """"}",b470b97b-4ea7-481c-97b7-22a81a219587,,inchesOfWater,float,DEV37163_OAVAV_1_03/VAV Differential Pressure
108795,Floor_02/DEV37164_OAVAV_1_04/ActFlow,"{""units"": ""cubicFeetPerMinute"", ""type"": ""float"", ""tz"": """"}",b470b97b-4ea7-481c-97b7-22a81a219587,,cubicFeetPerMinute,float,DEV37164_OAVAV_1_04/ActFlow
108794,Floor_02/DEV37164_OAVAV_1_04/ActFlowSp,"{""units"": ""cubicFeetPerMinute"", ""type"": ""float"", ""tz"": """"}",b470b97b-4ea7-481c-97b7-22a81a219587,,cubicFeetPerMinute,float,DEV37164_OAVAV_1_04/ActFlowSp
108791,Floor_02/DEV37164_OAVAV_1_04/CO2,"{""units"": ""partsPerMillion"", ""type"": ""float"", ""tz"": """"}",b470b97b-4ea7-481c-97b7-22a81a219587,,partsPerMillion,float,DEV37164_OAVAV_1_04/CO2
108792,Floor_02/DEV37164_OAVAV_1_04/CO2Setpoint,"{""units"": ""partsPerMillion"", ""type"": ""float"", ""tz"": """"}",b470b97b-4ea7-481c-97b7-22a81a219587,,partsPerMillion,float,DEV37164_OAVAV_1_04/CO2Setpoint
108793,Floor_02/DEV37164_OAVAV_1_04/SupAirDmpr,"{""units"": ""percent"", ""type"": ""float"", ""tz"": """"}",b470b97b-4ea7-481c-97b7-22a81a219587,,percent,float,DEV37164_OAVAV_1_04/SupAirDmpr
108796,Floor_02/DEV37164_OAVAV_1_04/VAV Actuator Command,"{""units"": ""percent"", ""type"": ""float"", ""tz"": """"}",b470b97b-4ea7-481c-97b7-22a81a219587,,percent,float,DEV37164_OAVAV_1_04/VAV Actuator Command
108797,Floor_02/DEV37164_OAVAV_1_04/VAV Actuator Position,"{""units"": ""percent"", ""type"": ""float"", ""tz"": """"}",b470b97b-4ea7-481c-97b7-22a81a219587,,percent,float,DEV37164_OAVAV_1_04/VAV Actuator Position
108798,Floor_02/DEV37164_OAVAV_1_04/VAV Differential Pressure,"{""units"": ""inchesOfWater"", ""type"": ""float"", ""tz"": """"}",b470b97b-4ea7-481c-97b7-22a81a219587,,inchesOfWater,float,DEV37164_OAVAV_1_04/VAV Differential Pressure
108787,Floor_02/DEV37165_OAVAV_1_05/ActFlow,"{""units"": ""cubicFeetPerMinute"", ""type"": ""float"", ""tz"": """"}",b470b97b-4ea7-481c-97b7-22a81a219587,,cubicFeetPerMinute,float,DEV37165_OAVAV_1_05/ActFlow
108786,Floor_02/DEV37165_OAVAV_1_05/ActFlowSp,"{""units"": ""cubicFeetPerMinute"", ""type"": ""float"", ""tz"": """"}",b470b97b-4ea7-481c-97b7-22a81a219587,,cubicFeetPerMinute,float,DEV37165_OAVAV_1_05/ActFlowSp
108783,Floor_02/DEV37165_OAVAV_1_05/CO2,"{""units"": ""partsPerMillion"", ""type"": ""float"", ""tz"": """"}",b470b97b-4ea7-481c-97b7-22a81a219587,,partsPerMillion,float,DEV37165_OAVAV_1_05/CO2
108784,Floor_02/DEV37165_OAVAV_1_05/CO2Setpoint,"{""units"": ""partsPerMillion"", ""type"": ""float"", ""tz"": """"}",b470b97b-4ea7-481c-97b7-22a81a219587,,partsPerMillion,float,DEV37165_OAVAV_1_05/CO2Setpoint
108785,Floor_02/DEV37165_OAVAV_1_05/SupAirDmpr,"{""units"": ""percent"", ""type"": ""float"", ""tz"": """"}",b470b97b-4ea7-481c-97b7-22a81a219587,,percent,float,DEV37165_OAVAV_1_05/SupAirDmpr
108788,Floor_02/DEV37165_OAVAV_1_05/VAV Actuator Command,"{""units"": ""percent"", ""type"": ""float"", ""tz"": """"}",b470b97b-4ea7-481c-97b7-22a81a219587,,percent,float,DEV37165_OAVAV_1_05/VAV Actuator Command
108789,Floor_02/DEV37165_OAVAV_1_05/VAV Actuator Position,"{""units"": ""percent"", ""type"": ""float"", ""tz"": """"}",b470b97b-4ea7-481c-97b7-22a81a219587,,percent,float,DEV37165_OAVAV_1_05/VAV Actuator Position
108790,Floor_02/DEV37165_OAVAV_1_05/VAV Differential Pressure,"{""units"": ""inchesOfWater"", ""type"": ""float"", ""tz"": """"}",b470b97b-4ea7-481c-97b7-22a81a219587,,inchesOfWater,float,DEV37165_OAVAV_1_05/VAV Differential Pressure
108803,Floor_02/DEV37166_OAVAV_1_07/ActFlow,"{""units"": ""cubicFeetPerMinute"", ""type"": ""float"", ""tz"": """"}",b470b97b-4ea7-481c-97b7-22a81a219587,,cubicFeetPerMinute,float,DEV37166_OAVAV_1_07/ActFlow
108802,Floor_02/DEV37166_OAVAV_1_07/ActFlowSp,"{""units"": ""cubicFeetPerMinute"", ""type"": ""float"", ""tz"": """"}",b470b97b-4ea7-481c-97b7-22a81a219587,,cubicFeetPerMinute,float,DEV37166_OAVAV_1_07/ActFlowSp
108799,Floor_02/DEV37166_OAVAV_1_07/CO2,"{""units"": ""partsPerMillion"", ""type"": ""float"", ""tz"": """"}",b470b97b-4ea7-481c-97b7-22a81a219587,,partsPerMillion,float,DEV37166_OAVAV_1_07/CO2
108800,Floor_02/DEV37166_OAVAV_1_07/CO2Setpoint,"{""units"": ""partsPerMillion"", ""type"": ""float"", ""tz"": """"}",b470b97b-4ea7-481c-97b7-22a81a219587,,partsPerMillion,float,DEV37166_OAVAV_1_07/CO2Setpoint
108801,Floor_02/DEV37166_OAVAV_1_07/SupAirDmpr,"{""units"": ""percent"", ""type"": ""float"", ""tz"": """"}",b470b97b-4ea7-481c-97b7-22a81a219587,,percent,float,DEV37166_OAVAV_1_07/SupAirDmpr
108804,Floor_02/DEV37166_OAVAV_1_07/VAV Actuator Command,"{""units"": ""percent"", ""type"": ""float"", ""tz"": """"}",b470b97b-4ea7-481c-97b7-22a81a219587,,percent,float,DEV37166_OAVAV_1_07/VAV Actuator Command
108805,Floor_02/DEV37166_OAVAV_1_07/VAV Actuator Position,"{""units"": ""percent"", ""type"": ""float"", ""tz"": """"}",b470b97b-4ea7-481c-97b7-22a81a219587,,percent,float,DEV37166_OAVAV_1_07/VAV Actuator Position
108806,Floor_02/DEV37166_OAVAV_1_07/VAV Differential Pressure,"{""units"": ""inchesOfWater"", ""type"": ""float"", ""tz"": """"}",b470b97b-4ea7-481c-97b7-22a81a219587,,inchesOfWater,float,DEV37166_OAVAV_1_07/VAV Differential Pressure
108811,Floor_02/DEV37167_EAVAV_2_01/ActFlow,"{""units"": ""cubicFeetPerMinute"", ""type"": ""float"", ""tz"": """"}",b470b97b-4ea7-481c-97b7-22a81a219587,,cubicFeetPerMinute,float,DEV37167_EAVAV_2_01/ActFlow
108810,Floor_02/DEV37167_EAVAV_2_01/ActFlowSp,"{""units"": ""cubicFeetPerMinute"", ""type"": ""float"", ""tz"": """"}",b470b97b-4ea7-481c-97b7-22a81a219587,,cubicFeetPerMinute,float,DEV37167_EAVAV_2_01/ActFlowSp
108807,Floor_02/DEV37167_EAVAV_2_01/CO2,"{""units"": ""partsPerMillion"", ""type"": ""float"", ""tz"": """"}",b470b97b-4ea7-481c-97b7-22a81a219587,,partsPerMillion,float,DEV37167_EAVAV_2_01/CO2
108808,Floor_02/DEV37167_EAVAV_2_01/CO2Setpoint,"{""units"": ""partsPerMillion"", ""type"": ""float"", ""tz"": """"}",b470b97b-4ea7-481c-97b7-22a81a219587,,partsPerMillion,float,DEV37167_EAVAV_2_01/CO2Setpoint
108809,Floor_02/DEV37167_EAVAV_2_01/SupAirDmpr,"{""units"": ""percent"", ""type"": ""float"", ""tz"": """"}",b470b97b-4ea7-481c-97b7-22a81a219587,,percent,float,DEV37167_EAVAV_2_01/SupAirDmpr
108812,Floor_02/DEV37167_EAVAV_2_01/VAV Actuator Command,"{""units"": ""percent"", ""type"": ""float"", ""tz"": """"}",b470b97b-4ea7-481c-97b7-22a81a219587,,percent,float,DEV37167_EAVAV_2_01/VAV Actuator Command
108813,Floor_02/DEV37167_EAVAV_2_01/VAV Actuator Position,"{""units"": ""percent"", ""type"": ""float"", ""tz"": """"}",b470b97b-4ea7-481c-97b7-22a81a219587,,percent,float,DEV37167_EAVAV_2_01/VAV Actuator Position
108814,Floor_02/DEV37167_EAVAV_2_01/VAV Differential Pressure,"{""units"": ""inchesOfWater"", ""type"": ""float"", ""tz"": """"}",b470b97b-4ea7-481c-97b7-22a81a219587,,inchesOfWater,float,DEV37167_EAVAV_2_01/VAV Differential Pressure
108819,Floor_02/DEV37168_EAVAV_2_02/ActFlow,"{""units"": ""cubicFeetPerMinute"", ""type"": ""float"", ""tz"": """"}",b470b97b-4ea7-481c-97b7-22a81a219587,,cubicFeetPerMinute,float,DEV37168_EAVAV_2_02/ActFlow
108818,Floor_02/DEV37168_EAVAV_2_02/ActFlowSp,"{""units"": ""cubicFeetPerMinute"", ""type"": ""float"", ""tz"": """"}",b470b97b-4ea7-481c-97b7-22a81a219587,,cubicFeetPerMinute,float,DEV37168_EAVAV_2_02/ActFlowSp
108815,Floor_02/DEV37168_EAVAV_2_02/CO2,"{""units"": ""partsPerMillion"", ""type"": ""float"", ""tz"": """"}",b470b97b-4ea7-481c-97b7-22a81a219587,,partsPerMillion,float,DEV37168_EAVAV_2_02/CO2
108816,Floor_02/DEV37168_EAVAV_2_02/CO2Setpoint,"{""units"": ""partsPerMillion"", ""type"": ""float"", ""tz"": """"}",b470b97b-4ea7-481c-97b7-22a81a219587,,partsPerMillion,float,DEV37168_EAVAV_2_02/CO2Setpoint
108817,Floor_02/DEV37168_EAVAV_2_02/SupAirDmpr,"{""units"": ""percent"", ""type"": ""float"", ""tz"": """"}",b470b97b-4ea7-481c-97b7-22a81a219587,,percent,float,DEV37168_EAVAV_2_02/SupAirDmpr
108820,Floor_02/DEV37168_EAVAV_2_02/VAV Actuator Command,"{""units"": ""percent"", ""type"": ""float"", ""tz"": """"}",b470b97b-4ea7-481c-97b7-22a81a219587,,percent,float,DEV37168_EAVAV_2_02/VAV Actuator Command
108821,Floor_02/DEV37168_EAVAV_2_02/VAV Actuator Position,"{""units"": ""percent"", ""type"": ""float"", ""tz"": """"}",b470b97b-4ea7-481c-97b7-22a81a219587,,percent,float,DEV37168_EAVAV_2_02/VAV Actuator Position
108822,Floor_02/DEV37168_EAVAV_2_02/VAV Differential Pressure,"{""units"": ""inchesOfWater"", ""type"": ""float"", ""tz"": """"}",b470b97b-4ea7-481c-97b7-22a81a219587,,inchesOfWater,float,DEV37168_EAVAV_2_02/VAV Differential Pressure
108827,Floor_02/DEV37169_EAVAV_2_03/ActFlow,"{""units"": ""cubicFeetPerMinute"", ""type"": ""float"", ""tz"": """"}",b470b97b-4ea7-481c-97b7-22a81a219587,,cubicFeetPerMinute,float,DEV37169_EAVAV_2_03/ActFlow
108826,Floor_02/DEV37169_EAVAV_2_03/ActFlowSp,"{""units"": ""cubicFeetPerMinute"", ""type"": ""float"", ""tz"": """"}",b470b97b-4ea7-481c-97b7-22a81a219587,,cubicFeetPerMinute,float,DEV37169_EAVAV_2_03/ActFlowSp
108823,Floor_02/DEV37169_EAVAV_2_03/CO2,"{""units"": ""partsPerMillion"", ""type"": ""float"", ""tz"": """"}",b470b97b-4ea7-481c-97b7-22a81a219587,,partsPerMillion,float,DEV37169_EAVAV_2_03/CO2
108824,Floor_02/DEV37169_EAVAV_2_03/CO2Setpoint,"{""units"": ""partsPerMillion"", ""type"": ""float"", ""tz"": """"}",b470b97b-4ea7-481c-97b7-22a81a219587,,partsPerMillion,float,DEV37169_EAVAV_2_03/CO2Setpoint
108825,Floor_02/DEV37169_EAVAV_2_03/SupAirDmpr,"{""units"": ""percent"", ""type"": ""float"", ""tz"": """"}",b470b97b-4ea7-481c-97b7-22a81a219587,,percent,float,DEV37169_EAVAV_2_03/SupAirDmpr
108828,Floor_02/DEV37169_EAVAV_2_03/VAV Actuator Command,"{""units"": ""percent"", ""type"": ""float"", ""tz"": """"}",b470b97b-4ea7-481c-97b7-22a81a219587,,percent,float,DEV37169_EAVAV_2_03/VAV Actuator Command
108829,Floor_02/DEV37169_EAVAV_2_03/VAV Actuator Position,"{""units"": ""percent"", ""type"": ""float"", ""tz"": """"}",b470b97b-4ea7-481c-97b7-22a81a219587,,percent,float,DEV37169_EAVAV_2_03/VAV Actuator Position
108830,Floor_02/DEV37169_EAVAV_2_03/VAV Differential Pressure,"{""units"": ""inchesOfWater"", ""type"": ""float"", ""tz"": """"}",b470b97b-4ea7-481c-97b7-22a81a219587,,inchesOfWater,float,DEV37169_EAVAV_2_03/VAV Differential Pressure
108835,Floor_02/DEV37170_OAVAV_2_01/ActFlow,"{""units"": ""cubicFeetPerMinute"", ""type"": ""float"", ""tz"": """"}",b470b97b-4ea7-481c-97b7-22a81a219587,,cubicFeetPerMinute,float,DEV37170_OAVAV_2_01/ActFlow
108834,Floor_02/DEV37170_OAVAV_2_01/ActFlowSp,"{""units"": ""cubicFeetPerMinute"", ""type"": ""float"", ""tz"": """"}",b470b97b-4ea7-481c-97b7-22a81a219587,,cubicFeetPerMinute,float,DEV37170_OAVAV_2_01/ActFlowSp
108831,Floor_02/DEV37170_OAVAV_2_01/CO2,"{""units"": ""partsPerMillion"", ""type"": ""float"", ""tz"": """"}",b470b97b-4ea7-481c-97b7-22a81a219587,,partsPerMillion,float,DEV37170_OAVAV_2_01/CO2
108832,Floor_02/DEV37170_OAVAV_2_01/CO2Setpoint,"{""units"": ""partsPerMillion"", ""type"": ""float"", ""tz"": """"}",b470b97b-4ea7-481c-97b7-22a81a219587,,partsPerMillion,float,DEV37170_OAVAV_2_01/CO2Setpoint
108833,Floor_02/DEV37170_OAVAV_2_01/SupAirDmpr,"{""units"": ""percent"", ""type"": ""float"", ""tz"": """"}",b470b97b-4ea7-481c-97b7-22a81a219587,,percent,float,DEV37170_OAVAV_2_01/SupAirDmpr
108836,Floor_02/DEV37170_OAVAV_2_01/VAV Actuator Command,"{""units"": ""percent"", ""type"": ""float"", ""tz"": """"}",b470b97b-4ea7-481c-97b7-22a81a219587,,percent,float,DEV37170_OAVAV_2_01/VAV Actuator Command
108837,Floor_02/DEV37170_OAVAV_2_01/VAV Actuator Position,"{""units"": ""percent"", ""type"": ""float"", ""tz"": """"}",b470b97b-4ea7-481c-97b7-22a81a219587,,percent,float,DEV37170_OAVAV_2_01/VAV Actuator Position
108838,Floor_02/DEV37170_OAVAV_2_01/VAV Differential Pressure,"{""units"": ""inchesOfWater"", ""type"": ""float"", ""tz"": """"}",b470b97b-4ea7-481c-97b7-22a81a219587,,inchesOfWater,float,DEV37170_OAVAV_2_01/VAV Differential Pressure
108843,Floor_02/DEV37171_OAVAV_2_02/ActFlow,"{""units"": ""cubicFeetPerMinute"", ""type"": ""float"", ""tz"": """"}",b470b97b-4ea7-481c-97b7-22a81a219587,,cubicFeetPerMinute,float,DEV37171_OAVAV_2_02/ActFlow
108842,Floor_02/DEV37171_OAVAV_2_02/ActFlowSp,"{""units"": ""cubicFeetPerMinute"", ""type"": ""float"", ""tz"": """"}",b470b97b-4ea7-481c-97b7-22a81a219587,,cubicFeetPerMinute,float,DEV37171_OAVAV_2_02/ActFlowSp
108839,Floor_02/DEV37171_OAVAV_2_02/CO2,"{""units"": ""partsPerMillion"", ""type"": ""float"", ""tz"": """"}",b470b97b-4ea7-481c-97b7-22a81a219587,,partsPerMillion,float,DEV37171_OAVAV_2_02/CO2
108840,Floor_02/DEV37171_OAVAV_2_02/CO2Setpoint,"{""units"": ""partsPerMillion"", ""type"": ""float"", ""tz"": """"}",b470b97b-4ea7-481c-97b7-22a81a219587,,partsPerMillion,float,DEV37171_OAVAV_2_02/CO2Setpoint
108841,Floor_02/DEV37171_OAVAV_2_02/SupAirDmpr,"{""units"": ""percent"", ""type"": ""float"", ""tz"": """"}",b470b97b-4ea7-481c-97b7-22a81a219587,,percent,float,DEV37171_OAVAV_2_02/SupAirDmpr
108844,Floor_02/DEV37171_OAVAV_2_02/VAV Actuator Command,"{""units"": ""percent"", ""type"": ""float"", ""tz"": """"}",b470b97b-4ea7-481c-97b7-22a81a219587,,percent,float,DEV37171_OAVAV_2_02/VAV Actuator Command
108845,Floor_02/DEV37171_OAVAV_2_02/VAV Actuator Position,"{""units"": ""percent"", ""type"": ""float"", ""tz"": """"}",b470b97b-4ea7-481c-97b7-22a81a219587,,percent,float,DEV37171_OAVAV_2_02/VAV Actuator Position
108846,Floor_02/DEV37171_OAVAV_2_02/VAV Differential Pressure,"{""units"": ""inchesOfWater"", ""type"": ""float"", ""tz"": """"}",b470b97b-4ea7-481c-97b7-22a81a219587,,inchesOfWater,float,DEV37171_OAVAV_2_02/VAV Differential Pressure
108851,Floor_02/DEV37172_OAVAV_2_03/ActFlow,"{""units"": ""cubicFeetPerMinute"", ""type"": ""float"", ""tz"": """"}",b470b97b-4ea7-481c-97b7-22a81a219587,,cubicFeetPerMinute,float,DEV37172_OAVAV_2_03/ActFlow
108850,Floor_02/DEV37172_OAVAV_2_03/ActFlowSp,"{""units"": ""cubicFeetPerMinute"", ""type"": ""float"", ""tz"": """"}",b470b97b-4ea7-481c-97b7-22a81a219587,,cubicFeetPerMinute,float,DEV37172_OAVAV_2_03/ActFlowSp
108847,Floor_02/DEV37172_OAVAV_2_03/CO2,"{""units"": ""partsPerMillion"", ""type"": ""float"", ""tz"": """"}",b470b97b-4ea7-481c-97b7-22a81a219587,,partsPerMillion,float,DEV37172_OAVAV_2_03/CO2
108848,Floor_02/DEV37172_OAVAV_2_03/CO2Setpoint,"{""units"": ""partsPerMillion"", ""type"": ""float"", ""tz"": """"}",b470b97b-4ea7-481c-97b7-22a81a219587,,partsPerMillion,float,DEV37172_OAVAV_2_03/CO2Setpoint
108849,Floor_02/DEV37172_OAVAV_2_03/SupAirDmpr,"{""units"": ""percent"", ""type"": ""float"", ""tz"": """"}",b470b97b-4ea7-481c-97b7-22a81a219587,,percent,float,DEV37172_OAVAV_2_03/SupAirDmpr
108852,Floor_02/DEV37172_OAVAV_2_03/VAV Actuator Command,"{""units"": ""percent"", ""type"": ""float"", ""tz"": """"}",b470b97b-4ea7-481c-97b7-22a81a219587,,percent,float,DEV37172_OAVAV_2_03/VAV Actuator Command
108853,Floor_02/DEV37172_OAVAV_2_03/VAV Actuator Position,"{""units"": ""percent"", ""type"": ""float"", ""tz"": """"}",b470b97b-4ea7-481c-97b7-22a81a219587,,percent,float,DEV37172_OAVAV_2_03/VAV Actuator Position
108854,Floor_02/DEV37172_OAVAV_2_03/VAV Differential Pressure,"{""units"": ""inchesOfWater"", ""type"": ""float"", ""tz"": """"}",b470b97b-4ea7-481c-97b7-22a81a219587,,inchesOfWater,float,DEV37172_OAVAV_2_03/VAV Differential Pressure
108859,Floor_02/DEV37173_OAVAV_2_04/ActFlow,"{""units"": ""cubicFeetPerMinute"", ""type"": ""float"", ""tz"": """"}",b470b97b-4ea7-481c-97b7-22a81a219587,,cubicFeetPerMinute,float,DEV37173_OAVAV_2_04/ActFlow
108858,Floor_02/DEV37173_OAVAV_2_04/ActFlowSp,"{""units"": ""cubicFeetPerMinute"", ""type"": ""float"", ""tz"": """"}",b470b97b-4ea7-481c-97b7-22a81a219587,,cubicFeetPerMinute,float,DEV37173_OAVAV_2_04/ActFlowSp
108855,Floor_02/DEV37173_OAVAV_2_04/CO2,"{""units"": ""partsPerMillion"", ""type"": ""float"", ""tz"": """"}",b470b97b-4ea7-481c-97b7-22a81a219587,,partsPerMillion,float,DEV37173_OAVAV_2_04/CO2
108856,Floor_02/DEV37173_OAVAV_2_04/CO2Setpoint,"{""units"": ""partsPerMillion"", ""type"": ""float"", ""tz"": """"}",b470b97b-4ea7-481c-97b7-22a81a219587,,partsPerMillion,float,DEV37173_OAVAV_2_04/CO2Setpoint
108857,Floor_02/DEV37173_OAVAV_2_04/SupAirDmpr,"{""units"": ""percent"", ""type"": ""float"", ""tz"": """"}",b470b97b-4ea7-481c-97b7-22a81a219587,,percent,float,DEV37173_OAVAV_2_04/SupAirDmpr
108860,Floor_02/DEV37173_OAVAV_2_04/VAV Actuator Command,"{""units"": ""percent"", ""type"": ""float"", ""tz"": """"}",b470b97b-4ea7-481c-97b7-22a81a219587,,percent,float,DEV37173_OAVAV_2_04/VAV Actuator Command
108861,Floor_02/DEV37173_OAVAV_2_04/VAV Actuator Position,"{""units"": ""percent"", ""type"": ""float"", ""tz"": """"}",b470b97b-4ea7-481c-97b7-22a81a219587,,percent,float,DEV37173_OAVAV_2_04/VAV Actuator Position
108862,Floor_02/DEV37173_OAVAV_2_04/VAV Differential Pressure,"{""units"": ""inchesOfWater"", ""type"": ""float"", ""tz"": """"}",b470b97b-4ea7-481c-97b7-22a81a219587,,inchesOfWater,float,DEV37173_OAVAV_2_04/VAV Differential Pressure
108875,Floor_02/DEV37174_OAVAV_2_05/ActFlow,"{""units"": ""cubicFeetPerMinute"", ""type"": ""float"", ""tz"": """"}",b470b97b-4ea7-481c-97b7-22a81a219587,,cubicFeetPerMinute,float,DEV37174_OAVAV_2_05/ActFlow
108874,Floor_02/DEV37174_OAVAV_2_05/ActFlowSp,"{""units"": ""cubicFeetPerMinute"", ""type"": ""float"", ""tz"": """"}",b470b97b-4ea7-481c-97b7-22a81a219587,,cubicFeetPerMinute,float,DEV37174_OAVAV_2_05/ActFlowSp
108871,Floor_02/DEV37174_OAVAV_2_05/CO2,"{""units"": ""partsPerMillion"", ""type"": ""float"", ""tz"": """"}",b470b97b-4ea7-481c-97b7-22a81a219587,,partsPerMillion,float,DEV37174_OAVAV_2_05/CO2
108872,Floor_02/DEV37174_OAVAV_2_05/CO2Setpoint,"{""units"": ""partsPerMillion"", ""type"": ""float"", ""tz"": """"}",b470b97b-4ea7-481c-97b7-22a81a219587,,partsPerMillion,float,DEV37174_OAVAV_2_05/CO2Setpoint
108873,Floor_02/DEV37174_OAVAV_2_05/SupAirDmpr,"{""units"": ""percent"", ""type"": ""float"", ""tz"": """"}",b470b97b-4ea7-481c-97b7-22a81a219587,,percent,float,DEV37174_OAVAV_2_05/SupAirDmpr
108876,Floor_02/DEV37174_OAVAV_2_05/VAV Actuator Command,"{""units"": ""percent"", ""type"": ""float"", ""tz"": """"}",b470b97b-4ea7-481c-97b7-22a81a219587,,percent,float,DEV37174_OAVAV_2_05/VAV Actuator Command
108877,Floor_02/DEV37174_OAVAV_2_05/VAV Actuator Position,"{""units"": ""percent"", ""type"": ""float"", ""tz"": """"}",b470b97b-4ea7-481c-97b7-22a81a219587,,percent,float,DEV37174_OAVAV_2_05/VAV Actuator Position
108878,Floor_02/DEV37174_OAVAV_2_05/VAV Differential Pressure,"{""units"": ""inchesOfWater"", ""type"": ""float"", ""tz"": """"}",b470b97b-4ea7-481c-97b7-22a81a219587,,inchesOfWater,float,DEV37174_OAVAV_2_05/VAV Differential Pressure
108867,Floor_02/DEV37175_OAVAV_2_06/ActFlow,"{""units"": ""cubicFeetPerMinute"", ""type"": ""float"", ""tz"": """"}",b470b97b-4ea7-481c-97b7-22a81a219587,,cubicFeetPerMinute,float,DEV37175_OAVAV_2_06/ActFlow
108866,Floor_02/DEV37175_OAVAV_2_06/ActFlowSp,"{""units"": ""cubicFeetPerMinute"", ""type"": ""float"", ""tz"": """"}",b470b97b-4ea7-481c-97b7-22a81a219587,,cubicFeetPerMinute,float,DEV37175_OAVAV_2_06/ActFlowSp
108863,Floor_02/DEV37175_OAVAV_2_06/CO2,"{""units"": ""partsPerMillion"", ""type"": ""float"", ""tz"": """"}",b470b97b-4ea7-481c-97b7-22a81a219587,,partsPerMillion,float,DEV37175_OAVAV_2_06/CO2
108864,Floor_02/DEV37175_OAVAV_2_06/CO2Setpoint,"{""units"": ""partsPerMillion"", ""type"": ""float"", ""tz"": """"}",b470b97b-4ea7-481c-97b7-22a81a219587,,partsPerMillion,float,DEV37175_OAVAV_2_06/CO2Setpoint
108865,Floor_02/DEV37175_OAVAV_2_06/SupAirDmpr,"{""units"": ""percent"", ""type"": ""float"", ""tz"": """"}",b470b97b-4ea7-481c-97b7-22a81a219587,,percent,float,DEV37175_OAVAV_2_06/SupAirDmpr
108868,Floor_02/DEV37175_OAVAV_2_06/VAV Actuator Command,"{""units"": ""percent"", ""type"": ""float"", ""tz"": """"}",b470b97b-4ea7-481c-97b7-22a81a219587,,percent,float,DEV37175_OAVAV_2_06/VAV Actuator Command
108869,Floor_02/DEV37175_OAVAV_2_06/VAV Actuator Position,"{""units"": ""percent"", ""type"": ""float"", ""tz"": """"}",b470b97b-4ea7-481c-97b7-22a81a219587,,percent,float,DEV37175_OAVAV_2_06/VAV Actuator Position
108870,Floor_02/DEV37175_OAVAV_2_06/VAV Differential Pressure,"{""units"": ""inchesOfWater"", ""type"": ""float"", ""tz"": """"}",b470b97b-4ea7-481c-97b7-22a81a219587,,inchesOfWater,float,DEV37175_OAVAV_2_06/VAV Differential Pressure
108883,Floor_02/DEV37176_OAVAV_2_07/ActFlow,"{""units"": ""cubicFeetPerMinute"", ""type"": ""float"", ""tz"": """"}",b470b97b-4ea7-481c-97b7-22a81a219587,,cubicFeetPerMinute,float,DEV37176_OAVAV_2_07/ActFlow
108882,Floor_02/DEV37176_OAVAV_2_07/ActFlowSp,"{""units"": ""cubicFeetPerMinute"", ""type"": ""float"", ""tz"": """"}",b470b97b-4ea7-481c-97b7-22a81a219587,,cubicFeetPerMinute,float,DEV37176_OAVAV_2_07/ActFlowSp
108879,Floor_02/DEV37176_OAVAV_2_07/CO2,"{""units"": ""partsPerMillion"", ""type"": ""float"", ""tz"": """"}",b470b97b-4ea7-481c-97b7-22a81a219587,,partsPerMillion,float,DEV37176_OAVAV_2_07/CO2
108880,Floor_02/DEV37176_OAVAV_2_07/CO2Setpoint,"{""units"": ""partsPerMillion"", ""type"": ""float"", ""tz"": """"}",b470b97b-4ea7-481c-97b7-22a81a219587,,partsPerMillion,float,DEV37176_OAVAV_2_07/CO2Setpoint
108881,Floor_02/DEV37176_OAVAV_2_07/SupAirDmpr,"{""units"": ""percent"", ""type"": ""float"", ""tz"": """"}",b470b97b-4ea7-481c-97b7-22a81a219587,,percent,float,DEV37176_OAVAV_2_07/SupAirDmpr
108884,Floor_02/DEV37176_OAVAV_2_07/VAV Actuator Command,"{""units"": ""percent"", ""type"": ""float"", ""tz"": """"}",b470b97b-4ea7-481c-97b7-22a81a219587,,percent,float,DEV37176_OAVAV_2_07/VAV Actuator Command
108922,Floor_02/DEV37176_OAVAV_2_07/VAV Actuator Position,"{""units"": ""percent"", ""type"": ""float"", ""tz"": """"}",b470b97b-4ea7-481c-97b7-22a81a219587,,percent,float,DEV37176_OAVAV_2_07/VAV Actuator Position
